"Mass","formula","El_comp","HC","OC","AImod","NOSC","C","H","O","N","S","P","Class"
469.11411,"C24H22O10","CHO",0.92,0.42,0.4737,-0.0833,24,22,10,0,0,0,"unsaturated/lignin"
469.1199903,"C17H26O15","CHO",1.53,0.88,-0.2632,0.2353,17,26,15,0,0,0,"aliphatic"
469.1311005,"C16H26O14N2","CHON",1.62,0.88,-0.5714,0.5,16,26,14,2,0,0,"aliphatic"
469.1350108,"C21H26O12","CHO",1.24,0.57,0.2,-0.0952,21,26,12,0,0,0,"unsaturated/lignin"
469.135713,"C24H27O4N2S1P1","CHONSP",1.12,0.17,0.3889,-0.4583,24,27,4,2,1,1,"unsaturated/lignin"
469.1504899,"C25H26O9","CHO",1.04,0.36,0.4146,-0.32,25,26,9,0,0,0,"unsaturated/lignin"
469.1538003,"C22H30O9S1","CHOS",1.36,0.41,0.1515,-0.4545,22,30,9,0,1,0,"unsaturated/lignin"
469.155684,"C31H22O3N2","CHON",0.71,0.1,0.6727,-0.3226,31,22,3,2,0,0,"condensed aromatic"
469.1561503,"C18H30O14","CHO",1.67,0.78,-0.2727,-0.1111,18,30,14,0,0,0,"aliphatic"
469.1714399,"C22H30O11","CHO",1.36,0.5,0.1515,-0.3636,22,30,11,0,0,0,"unsaturated/lignin"
469.171962,"C25H31O3N2S1P1","CHONSP",1.24,0.12,0.3333,-0.68,25,31,3,2,1,1,"unsaturated/lignin"
469.185247,"C20H39O6S2P1","CHOSP",1.95,0.3,-0.2857,-1.15,20,39,6,0,2,1,"aliphatic"
469.1866847,"C26H30O8","CHO",1.15,0.31,0.3636,-0.5385,26,30,8,0,0,0,"unsaturated/lignin"
469.1870058,"C26H30O8","CHO",1.15,0.31,0.3636,-0.5385,26,30,8,0,0,0,"unsaturated/lignin"
469.187327,"C18H36O8N2P2","CHONP",2,0.44,-0.5,-0.7778,18,36,8,2,0,2,"aliphatic"
469.1902069,"C23H34O8S1","CHOS",1.48,0.35,0.1111,-0.6957,23,34,8,0,1,0,"unsaturated/lignin"
469.192578,"C19H34O13","CHO",1.79,0.68,-0.28,-0.4211,19,34,13,0,0,0,"aliphatic"
469.2079087,"C23H34O10","CHO",1.48,0.43,0.1111,-0.6087,23,34,10,0,0,0,"unsaturated/lignin"
469.223482,"C27H34O7","CHO",1.26,0.26,0.3191,-0.7407,27,34,7,0,0,0,"unsaturated/lignin"
469.2289765,"C20H38O12","CHO",1.9,0.6,-0.2857,-0.7,20,38,12,0,0,0,"aliphatic"
469.2442964,"C24H38O9","CHO",1.58,0.38,0.0769,-0.8333,24,38,9,0,0,0,"aliphatic"
469.257278,"C21H43O9P1","CHOP",2.05,0.43,-0.2903,-1.1905,21,43,9,0,0,1,"aliphatic"
469.259861,"C28H38O6","CHO",1.36,0.21,0.28,-0.9286,28,38,6,0,0,0,"unsaturated/lignin"
469.2807203,"C25H42O8","CHO",1.68,0.32,0.0476,-1.04,25,42,8,0,0,0,"aliphatic"
469.2837802,"C24H43O5N2P1","CHONP",1.79,0.21,-0.027,-1.125,24,43,5,2,0,1,"aliphatic"
469.2841488,"C22H46O8S1","CHOS",2.09,0.36,-0.2941,-1.2727,22,46,8,0,1,0,"aliphatic"
469.2953195,"C21H46O7N2S1","CHONS",2.19,0.33,-0.4483,-1.1429,21,46,7,2,1,0,"aliphatic"
469.2959122,"C29H42O5","CHO",1.45,0.17,0.2453,-1.1034,29,42,5,0,0,0,"unsaturated/lignin"
469.3170148,"C26H46O7","CHO",1.77,0.27,0.0222,-1.2308,26,46,7,0,0,0,"aliphatic"
469.3322172,"C30H46O4","CHO",1.53,0.13,0.2143,-1.2667,30,46,4,0,0,0,"aliphatic"
469.3534944,"C27H50O6","CHO",1.85,0.22,0,-1.4074,27,50,6,0,0,0,"aliphatic"
469.3686828,"C31H50O3","CHO",1.61,0.1,0.1864,-1.4194,31,50,3,0,0,0,"aliphatic"
469.3898335,"C28H54O5","CHO",1.93,0.18,-0.0196,-1.5714,28,54,5,0,0,0,"aliphatic"
469.4051437,"C32H54O2","CHO",1.69,0.06,0.1613,-1.5625,32,54,2,0,0,0,"aliphatic"
469.4261631,"C29H58O4","CHO",2,0.14,-0.037,-1.7241,29,58,4,0,0,0,"aliphatic"
470.058994,"C11H27O9N3S2P2","CHONSP",2.45,0.82,21,0.3636,11,27,9,3,2,2,"condensed aromatic"
470.06396,"C14H22O11N3S1P1","CHONSP",1.57,0.79,-1.2857,0.7857,14,22,11,3,1,1,"aliphatic"
470.1514744,"C17H29O14N1","CHON",1.71,0.82,-0.4444,0.1176,17,29,14,1,0,0,"aliphatic"
470.153347,"C19H37O4N1S4","CHONS",1.95,0.21,-0.4167,-0.9474,19,37,4,1,4,0,"aliphatic"
470.187884,"C18H33O13N1","CHON",1.83,0.72,-0.4286,-0.2222,18,33,13,1,0,0,"aliphatic"
470.1901845,"C19H39O6N1S1P2","CHONSP",2.05,0.32,-0.4167,-1.1579,19,39,6,1,1,2,"aliphatic"
470.203137,"C22H33O10N1","CHON",1.5,0.45,0.0625,-0.4545,22,33,10,1,0,0,"aliphatic"
470.224278,"C19H37O12N1","CHON",1.95,0.63,-0.4167,-0.5263,19,37,12,1,0,0,"aliphatic"
470.235525,"C18H37O11N3","CHON",2.06,0.61,-0.6842,-0.3333,18,37,11,3,0,0,"aliphatic"
470.2734825,"C28H41O3N1S1","CHONS",1.46,0.11,0.2245,-1.0714,28,41,3,1,1,0,"unsaturated/lignin"
470.38498,"C27H53O5N1","CHON",1.96,0.19,-0.0638,-1.4815,27,53,5,1,0,0,"aliphatic"
471.005159,"C17H12O16","CHO",0.71,0.94,0.4444,1.1765,17,12,16,0,0,0,"unsaturated/lignin"
471.0205351,"C21H12O13","CHO",0.57,0.62,0.6552,0.6667,21,12,13,0,0,0,"aromatic"
471.020884,"C24H13O5N2S1P1","CHONSP",0.54,0.21,0.7714,0.2083,24,13,5,2,1,1,"condensed aromatic"
471.030722,"C12H24O13S3","CHOS",2,1.08,-3.4,0.6667,12,24,13,0,3,0,"aliphatic"
471.0416086,"C18H16O15","CHO",0.89,0.83,0.3333,0.7778,18,16,15,0,0,0,"unsaturated/lignin"
471.0419715,"C18H16O15","CHO",0.89,0.83,0.3333,0.7778,18,16,15,0,0,0,"unsaturated/lignin"
471.0568655,"C22H16O12","CHO",0.73,0.55,0.5625,0.3636,22,16,12,0,0,0,"aromatic"
471.0571988,"C22H16O12","CHO",0.73,0.55,0.5625,0.3636,22,16,12,0,0,0,"aromatic"
471.069885,"C19H21O12P1","CHOP",1.11,0.63,0.25,0.1579,19,21,12,0,0,1,"unsaturated/lignin"
471.07163,"C18H20O11N2S1","CHONS",1.11,0.61,0.1579,0.5556,18,20,11,2,1,0,"unsaturated/lignin"
471.0780022,"C19H20O14","CHO",1.05,0.74,0.25,0.4211,19,20,14,0,0,0,"unsaturated/lignin"
471.0782705,"C19H20O14","CHO",1.05,0.74,0.25,0.4211,19,20,14,0,0,0,"unsaturated/lignin"
471.0932083,"C23H20O11","CHO",0.87,0.48,0.4857,0.087,23,20,11,0,0,0,"unsaturated/lignin"
471.0935996,"C15H26O11N2P2","CHONP",1.73,0.73,-0.8182,0.1333,15,26,11,2,0,2,"aliphatic"
471.099558,"C19H25O8N2S1P1","CHONSP",1.32,0.42,0.0909,-0.0526,19,25,8,2,1,1,"unsaturated/lignin"
471.108641,"C27H20O8","CHO",0.74,0.3,0.6087,-0.1481,27,20,8,0,0,0,"aromatic"
471.111637,"C26H21O5N2P1","CHONP",0.81,0.19,0.6098,-0.1923,26,21,5,2,0,1,"aromatic"
471.1144984,"C20H24O13","CHO",1.2,0.65,0.1852,0.1,20,24,13,0,0,0,"unsaturated/lignin"
471.115245,"C21H28O8S2","CHOS",1.33,0.38,0.1333,-0.381,21,28,8,0,2,0,"unsaturated/lignin"
471.1189535,"C28H25O3S1P1","CHOSP",0.89,0.11,0.551,-0.6071,28,25,3,0,1,1,"aromatic"
471.120048,"C18H34O6S2P2","CHOSP",1.89,0.33,-0.3636,-1,18,34,6,0,2,2,"aliphatic"
471.129812,"C24H24O10","CHO",1,0.42,0.4211,-0.1667,24,24,10,0,0,0,"unsaturated/lignin"
471.1354298,"C17H28O15","CHO",1.65,0.88,-0.3684,0.1176,17,28,15,0,0,0,"aliphatic"
471.1507331,"C21H28O12","CHO",1.33,0.57,0.1333,-0.1905,21,28,12,0,0,0,"unsaturated/lignin"
471.157775,"C25H29O7P1","CHOP",1.16,0.28,0.3659,-0.6,25,29,7,0,0,1,"unsaturated/lignin"
471.1659465,"C25H28O9","CHO",1.12,0.36,0.3659,-0.4,25,28,9,0,0,0,"unsaturated/lignin"
471.166263,"C25H28O9","CHO",1.12,0.36,0.3659,-0.4,25,28,9,0,0,0,"unsaturated/lignin"
471.169177,"C22H32O9S1","CHOS",1.45,0.41,0.0909,-0.5455,22,32,9,0,1,0,"unsaturated/lignin"
471.1871241,"C22H32O11","CHO",1.45,0.5,0.0909,-0.4545,22,32,11,0,0,0,"unsaturated/lignin"
471.2024338,"C26H32O8","CHO",1.23,0.31,0.3182,-0.6154,26,32,8,0,0,0,"unsaturated/lignin"
471.202746,"C26H32O8","CHO",1.23,0.31,0.3182,-0.6154,26,32,8,0,0,0,"unsaturated/lignin"
471.205729,"C23H36O8S1","CHOS",1.57,0.35,0.0556,-0.7826,23,36,8,0,1,0,"aliphatic"
471.2082135,"C19H36O13","CHO",1.89,0.68,-0.36,-0.5263,19,36,13,0,0,0,"aliphatic"
471.2235528,"C23H36O10","CHO",1.57,0.43,0.0556,-0.6957,23,36,10,0,0,0,"aliphatic"
471.237366,"C21H45O5S2P1","CHOSP",2.14,0.24,-0.3548,-1.4762,21,45,5,0,2,1,"aliphatic"
471.2390855,"C27H36O7","CHO",1.33,0.26,0.2766,-0.8148,27,36,7,0,0,0,"unsaturated/lignin"
471.239445,"C19H42O7N2P2","CHONP",2.21,0.37,-0.5652,-1.1579,19,42,7,2,0,2,"aliphatic"
471.244835,"C20H40O12","CHO",2,0.6,-0.3571,-0.8,20,40,12,0,0,0,"aliphatic"
471.256761,"C20H44O6N2S2","CHONS",2.2,0.3,-0.5385,-1.1,20,44,6,2,2,0,"aliphatic"
471.2599658,"C24H40O9","CHO",1.67,0.38,0.0256,-0.9167,24,40,9,0,0,0,"aliphatic"
471.2751619,"C28H40O6","CHO",1.43,0.21,0.24,-1,28,40,6,0,0,0,"unsaturated/lignin"
471.2963395,"C25H44O8","CHO",1.76,0.32,0,-1.12,25,44,8,0,0,0,"aliphatic"
471.3115182,"C29H44O5","CHO",1.52,0.17,0.2075,-1.1724,29,44,5,0,0,0,"aliphatic"
471.3326362,"C26H48O7","CHO",1.85,0.27,-0.0222,-1.3077,26,48,7,0,0,0,"aliphatic"
471.3478788,"C30H48O4","CHO",1.6,0.13,0.1786,-1.3333,30,48,4,0,0,0,"aliphatic"
471.3689798,"C27H52O6","CHO",1.93,0.22,-0.0417,-1.4815,27,52,6,0,0,0,"aliphatic"
471.369222,"C27H52O6","CHO",1.93,0.22,-0.0417,-1.4815,27,52,6,0,0,0,"aliphatic"
471.3842516,"C31H52O3","CHO",1.68,0.1,0.1525,-1.4839,31,52,3,0,0,0,"aliphatic"
472.001704,"C27H8O6N1P1","CHONP",0.3,0.22,0.9091,0.2593,27,8,6,1,0,1,"condensed aromatic"
472.052179,"C21H15O12N1","CHON",0.71,0.57,0.5714,0.5714,21,15,12,1,0,0,"aromatic"
472.05256,"C24H16O4N3S1P1","CHONSP",0.67,0.17,0.7059,0.125,24,16,4,3,1,1,"condensed aromatic"
472.06086,"C24H15O6N3S1","CHONS",0.62,0.25,0.7059,0.3333,24,15,6,3,1,0,"condensed aromatic"
472.0884823,"C22H19O11N1","CHON",0.86,0.5,0.4839,0.2727,22,19,11,1,0,0,"unsaturated/lignin"
472.088938,"C25H20O3N3S1P1","CHONSP",0.8,0.12,0.6216,-0.12,25,20,3,3,1,1,"aromatic"
472.096019,"C17H31O6N1S4","CHONS",1.82,0.35,-0.5556,-0.4706,17,31,6,1,4,0,"aliphatic"
472.135287,"C24H28O5N1S1P1","CHONSP",1.17,0.21,0.3514,-0.5417,24,28,5,1,1,1,"unsaturated/lignin"
472.1671293,"C17H31O14N1","CHON",1.82,0.82,-0.5556,0,17,31,14,1,0,0,"aliphatic"
472.2034355,"C18H35O13N1","CHON",1.94,0.72,-0.5238,-0.3333,18,35,13,1,0,0,"aliphatic"
472.2051875,"C20H43O3N1S4","CHONS",2.15,0.15,-0.4815,-1.3,20,43,3,1,4,0,"aliphatic"
472.206428,"C28H31O2N3S1","CHONS",1.11,0.07,0.4348,-0.5714,28,31,2,3,1,0,"unsaturated/lignin"
472.283271,"C24H44O6N1P1","CHONP",1.83,0.25,-0.0526,-1.2083,24,44,6,1,0,1,"aliphatic"
472.291513,"C24H43O8N1","CHON",1.79,0.33,-0.0526,-1,24,43,8,1,0,0,"aliphatic"
472.884721,"C10H18O5S8","CHOS",1.8,0.5,17,0.8,10,18,5,0,8,0,"condensed aromatic"
472.970127,"C13H14O15S2","CHOS",1.08,1.15,-0.7143,1.5385,13,14,15,0,2,0,"unsaturated/lignin"
473.020179,"C23H22O1S5","CHOS",0.96,0.04,0.4286,-0.4348,23,22,1,0,5,0,"unsaturated/lignin"
473.0208571,"C17H14O16","CHO",0.82,0.94,0.3333,1.0588,17,14,16,0,0,0,"unsaturated/lignin"
473.021354,"C20H15O8N2S1P1","CHONSP",0.75,0.4,0.5833,0.45,20,15,8,2,1,1,"aromatic"
473.033739,"C14H19O16P1","CHOP",1.36,1.14,-0.6,0.9286,14,19,16,0,0,1,"unsaturated/lignin"
473.0361538,"C21H14O13","CHO",0.67,0.62,0.5862,0.5714,21,14,13,0,0,0,"aromatic"
473.036572,"C24H15O5N2S1P1","CHONSP",0.62,0.21,0.7143,0.125,24,15,5,2,1,1,"condensed aromatic"
473.0573062,"C18H18O15","CHO",1,0.83,0.2381,0.6667,18,18,15,0,0,0,"unsaturated/lignin"
473.0575585,"C18H18O15","CHO",1,0.83,0.2381,0.6667,18,18,15,0,0,0,"unsaturated/lignin"
473.063677,"C14H23O12N2S1P1","CHONSP",1.64,0.86,-1.25,0.6429,14,23,12,2,1,1,"aliphatic"
473.0725287,"C22H18O12","CHO",0.82,0.55,0.5,0.2727,22,18,12,0,0,0,"unsaturated/lignin"
473.072824,"C22H18O12","CHO",0.82,0.55,0.5,0.2727,22,18,12,0,0,0,"unsaturated/lignin"
473.078534,"C15H22O17","CHO",1.47,1.13,-0.5385,0.8,15,22,17,0,0,0,"unsaturated/lignin"
473.0879154,"C26H18O9","CHO",0.69,0.35,0.6279,0,26,18,9,0,0,0,"aromatic"
473.09083,"C25H19O6N2P1","CHONP",0.76,0.24,0.6316,-0.04,25,19,6,2,0,1,"aromatic"
473.0936406,"C19H22O14","CHO",1.16,0.74,0.1667,0.3158,19,22,14,0,0,0,"unsaturated/lignin"
473.10364,"C22H24O6N2P2","CHONP",1.09,0.27,0.4,-0.2727,22,24,6,2,0,2,"unsaturated/lignin"
473.1081745,"C15H26O13N2S1","CHONS",1.73,0.87,-1,0.5333,15,26,13,2,1,0,"aliphatic"
473.1089234,"C23H22O11","CHO",0.96,0.48,0.4286,0,23,22,11,0,0,0,"unsaturated/lignin"
473.1092763,"C23H22O11","CHO",0.96,0.48,0.4286,0,23,22,11,0,0,0,"unsaturated/lignin"
473.1147496,"C16H26O16","CHO",1.62,1,-0.5,0.375,16,26,16,0,0,0,"aliphatic"
473.123439,"C19H26O10N2S1","CHONS",1.37,0.53,0,0.1053,19,26,10,2,1,0,"unsaturated/lignin"
473.124111,"C27H22O8","CHO",0.81,0.3,0.5652,-0.2222,27,22,8,0,0,0,"aromatic"
473.127591,"C24H26O8S1","CHOS",1.08,0.33,0.3684,-0.3333,24,26,8,0,1,0,"unsaturated/lignin"
473.1300345,"C20H26O13","CHO",1.3,0.65,0.1111,0,20,26,13,0,0,0,"unsaturated/lignin"
473.131859,"C22H34O3S4","CHOS",1.55,0.14,0.0303,-0.9091,22,34,3,0,4,0,"aliphatic"
473.132123,"C21H32O6S1P2","CHOSP",1.52,0.29,0.0667,-0.8571,21,32,6,0,1,2,"aliphatic"
473.1452402,"C24H26O10","CHO",1.08,0.42,0.3684,-0.25,24,26,10,0,0,0,"unsaturated/lignin"
473.14554,"C24H26O10","CHO",1.08,0.42,0.3684,-0.25,24,26,10,0,0,0,"unsaturated/lignin"
473.148679,"C21H30O10S1","CHOS",1.43,0.48,0.0667,-0.381,21,30,10,0,1,0,"unsaturated/lignin"
473.149873,"C21H32O8P2","CHOP",1.52,0.38,0.0667,-0.7619,21,32,8,0,0,2,"aliphatic"
473.1513143,"C17H30O15","CHO",1.76,0.88,-0.4737,0,17,30,15,0,0,0,"aliphatic"
473.161566,"C18H35O10S1P1","CHOSP",1.94,0.56,-0.4545,-0.7222,18,35,10,0,1,1,"aliphatic"
473.1664037,"C21H30O12","CHO",1.43,0.57,0.0667,-0.2857,21,30,12,0,0,0,"unsaturated/lignin"
473.1816197,"C25H30O9","CHO",1.2,0.36,0.3171,-0.48,25,30,9,0,0,0,"unsaturated/lignin"
473.181871,"C25H30O9","CHO",1.2,0.36,0.3171,-0.48,25,30,9,0,0,0,"unsaturated/lignin"
473.184774,"C22H34O9S1","CHOS",1.55,0.41,0.0303,-0.6364,22,34,9,0,1,0,"aliphatic"
473.1874589,"C18H34O14","CHO",1.89,0.78,-0.4545,-0.3333,18,34,14,0,0,0,"aliphatic"
473.2027283,"C22H34O11","CHO",1.55,0.5,0.0303,-0.5455,22,34,11,0,0,0,"aliphatic"
473.213995,"C21H34O10N2","CHON",1.62,0.48,-0.0714,-0.381,21,34,10,2,0,0,"aliphatic"
473.2180513,"C26H34O8","CHO",1.31,0.31,0.2727,-0.6923,26,34,8,0,0,0,"unsaturated/lignin"
473.2183593,"C26H34O8","CHO",1.31,0.31,0.2727,-0.6923,26,34,8,0,0,0,"unsaturated/lignin"
473.2359935,"C19H42O7N2S2","CHONS",2.21,0.37,-0.6522,-0.9474,19,42,7,2,2,0,"aliphatic"
473.2391981,"C23H38O10","CHO",1.65,0.43,0,-0.7826,23,38,10,0,0,0,"aliphatic"
473.2544665,"C27H38O7","CHO",1.41,0.26,0.234,-0.8889,27,38,7,0,0,0,"unsaturated/lignin"
473.2755762,"C24H42O9","CHO",1.75,0.38,-0.0256,-1,24,42,9,0,0,0,"aliphatic"
473.282583,"C28H43O4P1","CHOP",1.54,0.14,0.2,-1.25,28,43,4,0,0,1,"aliphatic"
473.2908409,"C28H42O6","CHO",1.5,0.21,0.2,-1.0714,28,42,6,0,0,0,"aliphatic"
473.3120933,"C25H46O8","CHO",1.84,0.32,-0.0476,-1.2,25,46,8,0,0,0,"aliphatic"
473.3271798,"C29H46O5","CHO",1.59,0.17,0.1698,-1.2414,29,46,5,0,0,0,"aliphatic"
473.348442,"C26H50O7","CHO",1.92,0.27,-0.0667,-1.3846,26,50,7,0,0,0,"aliphatic"
473.351487,"C25H51O4N2P1","CHONP",2.04,0.16,-0.15,-1.48,25,51,4,2,0,1,"aliphatic"
473.36036,"C26H54O1N2S2","CHONS",2.08,0.04,-0.1628,-1.6154,26,54,1,2,2,0,"aliphatic"
473.3635125,"C30H50O4","CHO",1.67,0.13,0.1429,-1.4,30,50,4,0,0,0,"aliphatic"
474.058925,"C13H22O12N3S1P1","CHONSP",1.69,0.92,-3,1,13,22,12,3,1,1,"aliphatic"
474.0676593,"C21H17O12N1","CHON",0.81,0.57,0.5,0.4762,21,17,12,1,0,0,"unsaturated/lignin"
474.068029,"C14H25O9N3S3","CHONS",1.79,0.64,-1.8571,0.5714,14,25,9,3,3,0,"aliphatic"
474.075464,"C15H27O10N1S1P2","CHONSP",1.8,0.67,-0.8333,-0.1333,15,27,10,1,1,2,"aliphatic"
474.140766,"C23H25O10N1","CHON",1.09,0.43,0.3529,-0.087,23,25,10,1,0,0,"unsaturated/lignin"
474.1464445,"C16H29O15N1","CHON",1.81,0.94,-0.7333,0.25,16,29,15,1,0,0,"aliphatic"
474.14728,"C17H33O10N1S2","CHONS",1.94,0.59,-0.6667,-0.3529,17,33,10,1,2,0,"aliphatic"
474.156763,"C17H34O10N1S1P1","CHONSP",2,0.59,-0.6667,-0.5294,17,34,10,1,1,1,"aliphatic"
474.1729365,"C19H29O11N3","CHON",1.53,0.58,-0.1429,0.1053,19,29,11,3,0,0,"aliphatic"
474.176888,"C24H29O9N1","CHON",1.21,0.38,0.2973,-0.3333,24,29,9,1,0,0,"unsaturated/lignin"
474.182417,"C30H25O3N3","CHON",0.83,0.1,0.6078,-0.3333,30,25,3,3,0,0,"aromatic"
474.182801,"C17H33O14N1","CHON",1.94,0.82,-0.6667,-0.1176,17,33,14,1,0,0,"aliphatic"
474.2203295,"C29H34O3N1P1","CHONP",1.17,0.1,0.4118,-0.8621,29,34,3,1,0,1,"unsaturated/lignin"
474.258397,"C29H37O1N3S1","CHONS",1.28,0.03,0.3469,-0.8276,29,37,1,3,1,0,"unsaturated/lignin"
474.861542,"C13H16O1S9","CHOS",1.23,0.08,-1,0.3077,13,16,1,0,9,0,"unsaturated/lignin"
474.920193,"C19H12O1N2S6","CHONS",0.63,0.05,0.619,0.4211,19,12,1,2,6,0,"aromatic"
474.966521,"C18H20O3S6","CHOS",1.11,0.17,0.1429,-0.1111,18,20,3,0,6,0,"unsaturated/lignin"
475.000223,"C16H12O17","CHO",0.75,1.06,0.3333,1.375,16,12,17,0,0,0,"unsaturated/lignin"
475.012509,"C26H9O6N2P1","CHONP",0.35,0.23,0.9,0.3462,26,9,6,2,0,1,"condensed aromatic"
475.013027,"C24H12O9S1","CHOS",0.5,0.38,0.7297,0.3333,24,12,9,0,1,0,"condensed aromatic"
475.0155512,"C20H12O14","CHO",0.6,0.7,0.6154,0.8,20,12,14,0,0,0,"aromatic"
475.016055,"C23H13O6N2S1P1","CHONSP",0.57,0.26,0.75,0.3043,23,13,6,2,1,1,"condensed aromatic"
475.0305456,"C24H12O11","CHO",0.5,0.46,0.7297,0.4167,24,12,11,0,0,0,"condensed aromatic"
475.035969,"C30H8O5N2","CHON",0.27,0.17,0.9216,0.2667,30,8,5,2,0,0,"condensed aromatic"
475.0364206,"C17H16O16","CHO",0.94,0.94,0.2222,0.9412,17,16,16,0,0,0,"unsaturated/lignin"
475.036671,"C17H16O16","CHO",0.94,0.94,0.2222,0.9412,17,16,16,0,0,0,"unsaturated/lignin"
475.036977,"C20H17O8N2S1P1","CHONSP",0.85,0.4,0.5,0.35,20,17,8,2,1,1,"unsaturated/lignin"
475.050598,"C25H18O6P2","CHOP",0.72,0.24,0.65,-0.24,25,18,6,0,0,2,"aromatic"
475.0517113,"C21H16O13","CHO",0.76,0.62,0.5172,0.4762,21,16,13,0,0,0,"aromatic"
475.0520635,"C21H16O13","CHO",0.76,0.62,0.5172,0.4762,21,16,13,0,0,0,"aromatic"
475.067353,"C25H16O10","CHO",0.64,0.4,0.65,0.16,25,16,10,0,0,0,"aromatic"
475.072398,"C31H12O4N2","CHON",0.39,0.13,0.8519,0.0645,31,12,4,2,0,0,"condensed aromatic"
475.0730695,"C18H20O15","CHO",1.11,0.83,0.1429,0.5556,18,20,15,0,0,0,"unsaturated/lignin"
475.0880631,"C22H20O12","CHO",0.91,0.55,0.4375,0.1818,22,20,12,0,0,0,"unsaturated/lignin"
475.0883713,"C22H20O12","CHO",0.91,0.55,0.4375,0.1818,22,20,12,0,0,0,"unsaturated/lignin"
475.103636,"C26H20O9","CHO",0.77,0.35,0.5814,-0.0769,26,20,9,0,0,0,"aromatic"
475.107039,"C16H32O6N2S4","CHONS",2,0.38,-1,-0.375,16,32,6,2,4,0,"aliphatic"
475.1094508,"C19H24O14","CHO",1.26,0.74,0.0833,0.2105,19,24,14,0,0,0,"unsaturated/lignin"
475.110993,"C21H32O4S4","CHOS",1.52,0.19,0,-0.7619,21,32,4,0,4,0,"aliphatic"
475.114462,"C18H36O4S5","CHOS",2,0.22,-0.5455,-1,18,36,4,0,5,0,"aliphatic"
475.114865,"C17H34O7S2P2","CHOSP",2,0.41,-0.5789,-0.9412,17,34,7,0,2,2,"aliphatic"
475.1245489,"C23H24O11","CHO",1.04,0.48,0.3714,-0.087,23,24,11,0,0,0,"unsaturated/lignin"
475.1248478,"C23H24O11","CHO",1.04,0.48,0.3714,-0.087,23,24,11,0,0,0,"unsaturated/lignin"
475.125146,"C26H25O3N2S1P1","CHONSP",0.96,0.12,0.5122,-0.4231,26,25,3,2,1,1,"aromatic"
475.1304494,"C16H28O16","CHO",1.75,1,-0.625,0.25,16,28,16,0,0,0,"aliphatic"
475.140944,"C17H33O11S1P1","CHOSP",1.94,0.65,-0.5789,-0.5294,17,33,11,0,1,1,"aliphatic"
475.1456032,"C20H28O13","CHO",1.4,0.65,0.037,-0.1,20,28,13,0,0,0,"unsaturated/lignin"
475.160955,"C24H28O10","CHO",1.17,0.42,0.3158,-0.3333,24,28,10,0,0,0,"unsaturated/lignin"
475.161261,"C24H28O10","CHO",1.17,0.42,0.3158,-0.3333,24,28,10,0,0,0,"unsaturated/lignin"
475.161767,"C25H32O5S2","CHOS",1.28,0.2,0.2683,-0.72,25,32,5,0,2,0,"unsaturated/lignin"
475.1667281,"C17H32O15","CHO",1.88,0.88,-0.5789,-0.1176,17,32,15,0,0,0,"aliphatic"
475.1820765,"C21H32O12","CHO",1.52,0.57,0,-0.381,21,32,12,0,0,0,"aliphatic"
475.1967435,"C17H36O11N2S1","CHONS",2.12,0.65,-0.8824,-0.3529,17,36,11,2,1,0,"aliphatic"
475.1973028,"C25H32O9","CHO",1.28,0.36,0.2683,-0.56,25,32,9,0,0,0,"unsaturated/lignin"
475.212546,"C29H32O6","CHO",1.1,0.21,0.4231,-0.6897,29,32,6,0,0,0,"unsaturated/lignin"
475.214393,"C17H36O13N2","CHON",2.12,0.76,-0.8824,-0.2353,17,36,13,2,0,0,"aliphatic"
475.2183456,"C22H36O11","CHO",1.64,0.5,-0.0303,-0.6364,22,36,11,0,0,0,"aliphatic"
475.2336371,"C26H36O8","CHO",1.38,0.31,0.2273,-0.7692,26,36,8,0,0,0,"unsaturated/lignin"
475.245814,"C26H40O2N2S2","CHONS",1.54,0.08,0.1429,-1,26,40,2,2,2,0,"aliphatic"
475.2507386,"C18H40O12N2","CHON",2.22,0.67,-0.8,-0.5556,18,40,12,2,0,0,"aliphatic"
475.2547491,"C23H40O10","CHO",1.74,0.43,-0.0556,-0.8696,23,40,10,0,0,0,"aliphatic"
475.2700304,"C27H40O7","CHO",1.48,0.26,0.1915,-0.963,27,40,7,0,0,0,"unsaturated/lignin"
475.2911885,"C24H44O9","CHO",1.83,0.38,-0.0769,-1.0833,24,44,9,0,0,0,"aliphatic"
475.306483,"C28H44O6","CHO",1.57,0.21,0.16,-1.1429,28,44,6,0,0,0,"aliphatic"
475.327754,"C25H48O8","CHO",1.92,0.32,-0.0952,-1.28,25,48,8,0,0,0,"aliphatic"
475.3429143,"C29H48O5","CHO",1.66,0.17,0.1321,-1.3103,29,48,5,0,0,0,"aliphatic"
475.3461526,"C26H52O5S1","CHOS",2,0.19,-0.1111,-1.5385,26,52,5,0,1,0,"aliphatic"
475.3640767,"C26H52O7","CHO",2,0.27,-0.1111,-1.4615,26,52,7,0,0,0,"aliphatic"
475.3793968,"C30H52O4","CHO",1.73,0.13,0.1071,-1.4667,30,52,4,0,0,0,"aliphatic"
475.966168,"C18H8O13N1P1","CHONP",0.44,0.72,0.7895,1.1667,18,8,13,1,0,1,"condensed aromatic"
476.083539,"C21H19O12N1","CHON",0.9,0.57,0.4286,0.381,21,19,12,1,0,0,"unsaturated/lignin"
